source_path,source_relative_path,stage,input_format,decoder_method,status,input_bytes,output_bytes,expected_length,eof_verified,note
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/d231.out.z,model_setup/bethesda_slate/rf9621a/d231.out.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,67938,46863,165753,no,"pack length mismatch: expected 165753, got 46863"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/d231.out.Z-A,model_setup/bethesda_slate/rf9621a/d231.out.Z-A,1,unix_compress_lzw,internal_compress_lzw,partial,47156,3796,,no,compress invalid code 1710 with table end 1362
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/plt.diff2118.z,model_setup/bethesda_slate/rf9621a/plt.diff2118.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,337085,0,459946,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/plt.diff2118.Z-A,model_setup/bethesda_slate/rf9621a/plt.diff2118.Z-A,1,unix_compress_lzw,internal_compress_lzw,partial,314759,2037,,no,compress invalid code 1746 with table end 1362
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/plt.vcr9621.Z,model_setup/bethesda_slate/rf9621a/plt.vcr9621.Z,1,unix_compress_lzw,internal_compress_lzw,partial,503147,133,,no,compress invalid code 446 with table end 354
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.521dd.z,model_setup/bethesda_slate/rf9621a/rep.521dd.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,16313,29281,29280,no,"pack exceeded expected length before EOB: expected 29280, got 29281"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.611.z,model_setup/bethesda_slate/rf9621a/rep.611.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,177953,417526,417525,no,"pack exceeded expected length before EOB: expected 417525, got 417526"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.critical.z,model_setup/bethesda_slate/rf9621a/rep.critical.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,8098,24437,24436,no,"pack exceeded expected length before EOB: expected 24436, got 24437"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.sigstat.z,model_setup/bethesda_slate/rf9621a/rep.sigstat.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,121579,271752,271751,no,"pack exceeded expected length before EOB: expected 271751, got 271752"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.sumtime1.z,model_setup/bethesda_slate/rf9621a/rep.sumtime1.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,734,0,1220,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.turnpen.z,model_setup/bethesda_slate/rf9621a/rep.turnpen.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,1131,0,1993,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.turnvols.z,model_setup/bethesda_slate/rf9621a/rep.turnvols.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,5685,0,20033,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/turnvols.in.z,model_setup/bethesda_slate/rf9621a/turnvols.in.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,30173,44692,77560,no,"pack length mismatch: expected 77560, got 44692"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/d231.in.z,model_setup/bethesda_slate/rf9622a/d231.in.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,72224,0,180581,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/d231.out.z,model_setup/bethesda_slate/rf9622a/d231.out.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,67643,11153,164871,no,"pack length mismatch: expected 164871, got 11153"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/plt.vcr9622.Z,model_setup/bethesda_slate/rf9622a/plt.vcr9622.Z,1,unix_compress_lzw,internal_compress_lzw,partial,502277,133,,no,compress invalid code 446 with table end 354
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.521dd.z,model_setup/bethesda_slate/rf9622a/rep.521dd.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,16429,29431,29430,no,"pack exceeded expected length before EOB: expected 29430, got 29431"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.611.z,model_setup/bethesda_slate/rf9622a/rep.611.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,177781,417166,417165,no,"pack exceeded expected length before EOB: expected 417165, got 417166"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.critical.z,model_setup/bethesda_slate/rf9622a/rep.critical.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,8090,24437,24436,no,"pack exceeded expected length before EOB: expected 24436, got 24437"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.sigstat.z,model_setup/bethesda_slate/rf9622a/rep.sigstat.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,121169,270660,270659,no,"pack exceeded expected length before EOB: expected 270659, got 270660"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.sumtime1.z,model_setup/bethesda_slate/rf9622a/rep.sumtime1.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,735,0,1220,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.turnpen.z,model_setup/bethesda_slate/rf9622a/rep.turnpen.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,1239,2220,2219,no,"pack exceeded expected length before EOB: expected 2219, got 2220"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.turnvols.z,model_setup/bethesda_slate/rf9622a/rep.turnvols.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,5670,20034,20033,no,"pack exceeded expected length before EOB: expected 20033, got 20034"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/statistics.z,model_setup/bethesda_slate/rf9622a/statistics.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,781,0,1455,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/turnvols.in.z,model_setup/bethesda_slate/rf9622a/turnvols.in.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,30002,76952,77112,no,"pack length mismatch: expected 77112, got 76952"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/d231.in.z,model_setup/bethesda_slate/rf9623a/d231.in.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,72936,0,182306,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/d231.out.z,model_setup/bethesda_slate/rf9623a/d231.out.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,68255,12089,166446,no,"pack length mismatch: expected 166446, got 12089"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/plt.vcr9623.Z,model_setup/bethesda_slate/rf9623a/plt.vcr9623.Z,1,unix_compress_lzw,internal_compress_lzw,partial,503531,133,,no,compress invalid code 446 with table end 354
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/plt.wis.9623.z,model_setup/bethesda_slate/rf9623a/plt.wis.9623.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,285284,388267,388266,no,"pack exceeded expected length before EOB: expected 388266, got 388267"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/rep.521dd.z,model_setup/bethesda_slate/rf9623a/rep.521dd.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,16473,0,29460,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/rep.611.z,model_setup/bethesda_slate/rf9623a/rep.611.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,177994,417670,417669,no,"pack exceeded expected length before EOB: expected 417669, got 417670"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/rep.critical.z,model_setup/bethesda_slate/rf9623a/rep.critical.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,8125,0,24518,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/rep.sigstat.z,model_setup/bethesda_slate/rf9623a/rep.sigstat.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,122076,272833,272832,no,"pack exceeded expected length before EOB: expected 272832, got 272833"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/rep.sigstat.Z-A,model_setup/bethesda_slate/rf9623a/rep.sigstat.Z-A,1,unix_compress_lzw,internal_compress_lzw,partial,69451,101,,no,compress invalid code 323 with table end 321
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/rep.sumtime1.z,model_setup/bethesda_slate/rf9623a/rep.sumtime1.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,734,0,1220,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/rep.turnpen.z,model_setup/bethesda_slate/rf9623a/rep.turnpen.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,628,0,1033,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/rep.turnvols.z,model_setup/bethesda_slate/rf9623a/rep.turnvols.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,5699,20101,20100,no,"pack exceeded expected length before EOB: expected 20100, got 20101"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/statistics.z,model_setup/bethesda_slate/rf9623a/statistics.z,1,unix_pack_static_huffman,internal_pack_static_huffman,complete,783,1455,1455,yes,pack EOB reached and expected length matched
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/statistics.z,model_setup/bethesda_slate/rf9623a/statistics.z,2,unknown,,terminal_plain_or_unknown,1455,1455,,yes,no further pack/compress magic detected
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/turnvols.in.z,model_setup/bethesda_slate/rf9623a/turnvols.in.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,30243,77556,77728,no,"pack length mismatch: expected 77728, got 77556"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/d231.in.z,model_setup/bethesda_slate/rf9624a/d231.in.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,72695,0,181754,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/d231.in.Z-A,model_setup/bethesda_slate/rf9624a/d231.in.Z-A,1,unix_compress_lzw,internal_compress_lzw,partial,48656,10769,,no,compress invalid code 3490 with table end 2733
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/d231.out.z,model_setup/bethesda_slate/rf9624a/d231.out.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,68014,53918,165942,no,"pack length mismatch: expected 165942, got 53918"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/d231.out.Z-A,model_setup/bethesda_slate/rf9624a/d231.out.Z-A,1,unix_compress_lzw,internal_compress_lzw,partial,47057,1637,,no,compress invalid code 893 with table end 824
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/plt.vcr9624.Z,model_setup/bethesda_slate/rf9624a/plt.vcr9624.Z,1,unix_compress_lzw,internal_compress_lzw,partial,508571,133,,no,compress invalid code 446 with table end 354
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/rep.521dd.z,model_setup/bethesda_slate/rf9624a/rep.521dd.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,16277,29311,29310,no,"pack exceeded expected length before EOB: expected 29310, got 29311"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/rep.611.z,model_setup/bethesda_slate/rf9624a/rep.611.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,178181,417913,417912,no,"pack exceeded expected length before EOB: expected 417912, got 417913"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/rep.critical.z,model_setup/bethesda_slate/rf9624a/rep.critical.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,8134,0,24518,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/rep.sigstat.z,model_setup/bethesda_slate/rf9624a/rep.sigstat.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,121869,272209,272208,no,"pack exceeded expected length before EOB: expected 272208, got 272209"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/rep.sumtime1.z,model_setup/bethesda_slate/rf9624a/rep.sumtime1.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,733,0,1220,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/rep.turnpen.Z,model_setup/bethesda_slate/rf9624a/rep.turnpen.Z,1,unix_compress_lzw,internal_compress_lzw,complete,286,478,,yes,compress stream reached clean input exhaustion; no original length field exists
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/rep.turnpen.Z,model_setup/bethesda_slate/rf9624a/rep.turnpen.Z,2,unknown,,terminal_plain_or_unknown,478,478,,yes,no further pack/compress magic detected
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/rep.turnvols.z,model_setup/bethesda_slate/rf9624a/rep.turnvols.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,5725,0,20100,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/statistics.z,model_setup/bethesda_slate/rf9624a/statistics.z,1,unix_pack_static_huffman,internal_pack_static_huffman,complete,781,1455,1455,yes,pack EOB reached and expected length matched
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/statistics.z,model_setup/bethesda_slate/rf9624a/statistics.z,2,unknown,,terminal_plain_or_unknown,1455,1455,,yes,no further pack/compress magic detected
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9624a/turnvols.in.z,model_setup/bethesda_slate/rf9624a/turnvols.in.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,30287,56083,77812,no,"pack length mismatch: expected 77812, got 56083"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::code/legacy/model_setup/bethesda_slate/rf9628a/d231.in.z,code/legacy/model_setup/bethesda_slate/rf9628a/d231.in.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,72851,0,181754,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9628a/d231.out.z,model_setup/bethesda_slate/rf9628a/d231.out.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,67948,33004,165942,no,"pack length mismatch: expected 165942, got 33004"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9628a/d231.out.Z-A,model_setup/bethesda_slate/rf9628a/d231.out.Z-A,1,unix_compress_lzw,internal_compress_lzw,partial,46781,612,,no,compress invalid code 525 with table end 523
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::code/legacy/model_setup/bethesda_slate/rf9628a/plt.vcr9628.Z,code/legacy/model_setup/bethesda_slate/rf9628a/plt.vcr9628.Z,1,unix_compress_lzw,internal_compress_lzw,partial,501583,133,,no,compress invalid code 446 with table end 354
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9628a/rep.521dd.z,model_setup/bethesda_slate/rf9628a/rep.521dd.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,16138,0,29190,no,too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9628a/rep.611.z,model_setup/bethesda_slate/rf9628a/rep.611.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,177777,417405,417404,no,"pack exceeded expected length before EOB: expected 417404, got 417405"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9628a/rep.critical.z,model_setup/bethesda_slate/rf9628a/rep.critical.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,8124,24519,24518,no,"pack exceeded expected length before EOB: expected 24518, got 24519"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9628a/rep.sigstat.z,model_setup/bethesda_slate/rf9628a/rep.sigstat.z,1,unix_pack_static_huffman,internal_pack_static_huffman,partial,121884,272209,272208,no,"pack exceeded expected length before EOB: expected 272208, got 272209"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9628a/rep.sumtime1.z,model_setup/bethesda_slate/rf9628a/rep.sumtime1.z,1,unix_pack_static_huffman,internal_pack_static_huffman,failed,734,0,1220,no,too many leaves in pack Huffman tree
